Age,Gender,EducationLevel,ExperienceYears,JobTitle,City,Industry,Department,Salary
59,Female,High School,23,Engineer,New York,Education,Engineering,114639.41
23,Female,High School,21,Data Scientist,Seattle,Education,Engineering,93569.84
49,Female,High School,2,Manager,Seattle,Finance,Marketing,100591.4
39,Male,High School,13,Analyst,San Francisco,Retail,Engineering,95589.97
56,Female,PhD,1,Analyst,Seattle,Tech,Marketing,105786.54
52,Female,High School,31,Engineer,Austin,Education,Human Resources,118842.64
27,Female,PhD,32,Data Scientist,San Francisco,Healthcare,Sales,125411.99
48,Male,High School,5,Data Scientist,New York,Tech,Engineering,80063.22
38,Female,Master,24,Manager,Boston,Finance,Finance,122818.3
25,Male,Master,33,Data Scientist,Austin,Tech,Sales,108568.94
43,Female,High School,10,Data Scientist,New York,Tech,Marketing,90487.04
42,Female,High School,6,Sales Executive,San Francisco,Retail,Sales,86437.12
46,Male,Bachelor,21,Engineer,Boston,Retail,Sales,94198.28
32,Female,Master,9,Data Scientist,New York,Tech,Engineering,108493.78
39,Female,PhD,20,Manager,Austin,Retail,Finance,109769.21
21,Male,Master,5,Analyst,San Francisco,Retail,Human Resources,87351.02
23,Female,PhD,0,Data Scientist,Austin,Tech,Finance,80777.36
47,Female,High School,33,Data Scientist,Austin,Education,Marketing,107477.43
38,Female,Master,13,Analyst,San Francisco,Retail,Finance,113362.47
50,Male,Master,26,Sales Executive,Seattle,Tech,Finance,112698.35
22,Male,Bachelor,8,Engineer,Austin,Education,Marketing,73171.29
25,Female,Bachelor,5,Sales Executive,San Francisco,Retail,Finance,91739.16
49,Female,Master,30,Manager,Austin,Tech,Human Resources,117826.63
53,Male,Master,16,Data Scientist,Seattle,Retail,Sales,98322.92
40,Female,Master,20,Sales Executive,San Francisco,Education,Human Resources,115831.64
50,Female,PhD,26,Engineer,New York,Tech,Sales,122085.23
25,Male,High School,27,Manager,New York,Education,Sales,101357.52
41,Male,Bachelor,15,Sales Executive,New York,Healthcare,Finance,102238.68
35,Male,High School,34,Data Scientist,Boston,Finance,Sales,119679.8
40,Female,Bachelor,34,Engineer,Austin,Healthcare,Marketing,108527.68
28,Female,Bachelor,18,Data Scientist,Austin,Retail,Human Resources,87262.92
51,Male,Bachelor,20,Data Scientist,San Francisco,Education,Sales,116553.89
32,Female,Master,32,Manager,Boston,Tech,Finance,112095.66
41,Female,Bachelor,22,Engineer,Austin,Education,Finance,92778.28
50,Female,High School,5,Analyst,San Francisco,Retail,Finance,99147.26
47,Female,Bachelor,31,Data Scientist,Seattle,Tech,Engineering,121288.86
46,Male,High School,21,Engineer,Austin,Healthcare,Human Resources,88349.71
53,Female,Bachelor,2,Data Scientist,Austin,Education,Finance,81322.92
46,Male,Bachelor,34,Sales Executive,Seattle,Finance,Marketing,125578.14
46,Female,Master,15,Sales Executive,Seattle,Retail,Finance,100664.47
56,Male,High School,24,Engineer,Austin,Retail,Engineering,101373.98
21,Male,Bachelor,16,Manager,Seattle,Education,Human Resources,85395.34
35,Female,Bachelor,12,Analyst,San Francisco,Healthcare,Sales,100700.98
21,Male,High School,27,Sales Executive,Austin,Healthcare,Human Resources,91370.15
31,Female,Bachelor,10,Manager,Austin,Finance,Sales,85602.86
22,Female,PhD,9,Analyst,New York,Finance,Sales,103164.66
21,Male,Master,23,Sales Executive,Austin,Education,Finance,83076.4
51,Male,High School,23,Analyst,New York,Tech,Marketing,108215.04
36,Male,Master,32,Data Scientist,Seattle,Healthcare,Marketing,110599.9
42,Male,PhD,16,Engineer,Seattle,Tech,Finance,104848.81
38,Female,PhD,34,Sales Executive,San Francisco,Tech,Engineering,141645.24
37,Female,PhD,5,Sales Executive,New York,Education,Sales,90637.79
50,Male,High School,15,Data Scientist,Austin,Finance,Marketing,96805.95
30,Male,PhD,27,Sales Executive,New York,Tech,Human Resources,125221.2
55,Male,High School,31,Sales Executive,Seattle,Education,Engineering,103875.8
41,Female,High School,25,Sales Executive,Seattle,Finance,Finance,113844.09
36,Male,Bachelor,10,Sales Executive,San Francisco,Tech,Engineering,103893.06
26,Female,High School,24,Sales Executive,Seattle,Tech,Marketing,97445.86
23,Female,PhD,30,Manager,New York,Finance,Finance,121777.56
41,Male,High School,20,Sales Executive,Austin,Finance,Marketing,96700.22
33,Female,High School,2,Data Scientist,Austin,Retail,Sales,65786.94
38,Female,Master,11,Sales Executive,New York,Retail,Engineering,102058.74
44,Female,PhD,24,Analyst,San Francisco,Education,Sales,129908.41
47,Male,High School,16,Analyst,Austin,Education,Human Resources,91486.15
24,Male,Bachelor,18,Data Scientist,New York,Healthcare,Sales,96906.39
42,Female,High School,1,Manager,New York,Retail,Engineering,76152.71
44,Male,High School,16,Data Scientist,Seattle,Finance,Human Resources,105255.41
30,Female,Master,29,Manager,Seattle,Retail,Marketing,102230.88
22,Male,PhD,9,Engineer,San Francisco,Education,Human Resources,92296.03
26,Female,PhD,34,Analyst,San Francisco,Education,Engineering,122195.59
38,Male,Bachelor,32,Analyst,San Francisco,Education,Finance,117481.96
37,Male,Bachelor,0,Analyst,New York,Finance,Human Resources,91787.72
58,Female,Bachelor,17,Manager,New York,Tech,Marketing,115635.74
43,Male,High School,3,Data Scientist,Seattle,Education,Human Resources,69659.2
50,Female,High School,26,Manager,Austin,Retail,Sales,96576.94
41,Male,Bachelor,24,Analyst,San Francisco,Tech,Finance,117712.7
30,Male,PhD,27,Analyst,Boston,Retail,Engineering,108990.99
33,Male,PhD,21,Analyst,San Francisco,Education,Finance,113609.21
32,Male,Bachelor,24,Analyst,Seattle,Finance,Sales,119361.74
29,Female,Master,16,Engineer,New York,Tech,Finance,103719.67
24,Female,PhD,11,Analyst,Seattle,Tech,Sales,92023.6
59,Female,PhD,15,Manager,Seattle,Education,Human Resources,106010.01
44,Female,Bachelor,15,Analyst,Seattle,Education,Engineering,97813.16
54,Male,PhD,16,Sales Executive,Boston,Education,Sales,103724.93
59,Male,High School,30,Engineer,Boston,Healthcare,Sales,108605.8
25,Female,High School,14,Analyst,San Francisco,Finance,Human Resources,101332.3
35,Female,PhD,12,Sales Executive,New York,Finance,Sales,116826.17
24,Female,High School,26,Manager,Seattle,Education,Engineering,89555.6
59,Female,Master,20,Engineer,Austin,Healthcare,Marketing,122646.48
28,Male,PhD,1,Analyst,San Francisco,Education,Finance,92401.18
44,Female,Bachelor,7,Manager,San Francisco,Education,Sales,97484.5
48,Male,High School,6,Sales Executive,Seattle,Finance,Finance,91797.77
47,Male,Master,9,Engineer,San Francisco,Healthcare,Finance,110709.06
21,Male,Master,3,Analyst,Seattle,Finance,Marketing,84883.28
54,Male,High School,34,Manager,San Francisco,Education,Sales,125131.28
37,Male,Master,2,Engineer,New York,Retail,Engineering,81969.21
57,Male,PhD,17,Sales Executive,San Francisco,Tech,Sales,133942.91
58,Male,Master,23,Analyst,San Francisco,Education,Finance,131895.74
46,Female,High School,31,Engineer,Austin,Healthcare,Human Resources,104642.1
44,Female,Master,33,Sales Executive,New York,Retail,Marketing,122779.13
59,Male,High School,1,Sales Executive,New York,Healthcare,Engineering,101275.69
41,Female,High School,1,Manager,New York,Education,Engineering,77733.69
50,Male,Master,9,Sales Executive,San Francisco,Education,Finance,110027.32
33,Female,High School,22,Sales Executive,Boston,Tech,Engineering,98996.49
57,Female,High School,14,Data Scientist,San Francisco,Healthcare,Finance,118521.44
23,Female,Bachelor,11,Sales Executive,Seattle,Retail,Engineering,86787.93
52,Female,PhD,16,Analyst,Austin,Tech,Engineering,115981.04
55,Female,High School,17,Engineer,New York,Healthcare,Finance,125212.7
39,Female,PhD,13,Analyst,Seattle,Education,Marketing,99643.14
34,Female,Bachelor,16,Analyst,Seattle,Tech,Engineering,72672.75
42,Female,Bachelor,14,Manager,Boston,Education,Sales,92443.43
37,Male,Bachelor,11,Data Scientist,New York,Finance,Human Resources,102244.9
24,Male,Bachelor,15,Data Scientist,San Francisco,Finance,Finance,114751.44
39,Male,PhD,31,Analyst,New York,Tech,Engineering,129566.54
57,Female,Master,22,Engineer,Austin,Tech,Marketing,122131.21
22,Male,Master,33,Data Scientist,New York,Healthcare,Sales,121022.23
35,Male,PhD,33,Data Scientist,Seattle,Retail,Finance,116971.34
22,Female,High School,15,Analyst,Seattle,Retail,Sales,78016.71
31,Male,PhD,33,Data Scientist,San Francisco,Finance,Human Resources,139921.2
43,Male,High School,6,Manager,San Francisco,Finance,Marketing,108188.46
30,Female,High School,32,Analyst,San Francisco,Finance,Finance,120748.86
23,Female,Master,3,Data Scientist,Austin,Education,Finance,72590.58
25,Male,Bachelor,6,Data Scientist,New York,Retail,Engineering,83552.13
23,Female,Master,17,Data Scientist,Boston,Tech,Sales,99475.24
58,Female,Master,3,Analyst,New York,Finance,Finance,110957.58
33,Male,PhD,10,Engineer,San Francisco,Healthcare,Sales,120426.75
39,Female,PhD,19,Sales Executive,Austin,Tech,Human Resources,112071.37
55,Male,High School,10,Data Scientist,New York,Tech,Engineering,99706.08
44,Female,PhD,14,Sales Executive,Seattle,Tech,Human Resources,110997.01
44,Female,High School,16,Sales Executive,New York,Retail,Engineering,91292.69
37,Male,High School,33,Data Scientist,Seattle,Finance,Engineering,107770.43
30,Female,Bachelor,11,Data Scientist,New York,Healthcare,Sales,98007.89
22,Female,Bachelor,27,Sales Executive,New York,Education,Engineering,98706.12
43,Male,Master,34,Engineer,New York,Healthcare,Human Resources,128706.25
26,Female,Bachelor,7,Sales Executive,San Francisco,Healthcare,Human Resources,87800.56
22,Female,High School,26,Engineer,Seattle,Healthcare,Human Resources,90550.75
41,Female,PhD,21,Manager,Austin,Education,Sales,104339.56
55,Female,Bachelor,23,Engineer,Boston,Healthcare,Sales,113027.06
49,Male,Bachelor,1,Analyst,Seattle,Healthcare,Marketing,97036.52
27,Female,Bachelor,30,Data Scientist,San Francisco,Finance,Finance,129910.35
49,Female,Bachelor,21,Manager,Seattle,Finance,Marketing,111935.78
57,Female,High School,0,Sales Executive,Austin,Finance,Marketing,87468.12
43,Female,High School,13,Engineer,Seattle,Tech,Engineering,87973.13
53,Female,Master,24,Manager,San Francisco,Healthcare,Engineering,123312.57
28,Male,PhD,2,Analyst,San Francisco,Retail,Marketing,93255.67
32,Female,Master,4,Engineer,Boston,Retail,Finance,89663.91
30,Male,Master,0,Sales Executive,Austin,Retail,Marketing,57205.71
35,Male,Bachelor,18,Sales Executive,Boston,Education,Sales,100607.71
44,Male,PhD,32,Engineer,New York,Finance,Human Resources,144737.81
46,Male,Bachelor,29,Analyst,San Francisco,Finance,Marketing,121332.61
59,Female,High School,11,Data Scientist,Boston,Finance,Engineering,105684.99
23,Male,Master,9,Data Scientist,San Francisco,Education,Finance,93318.31
22,Female,PhD,33,Sales Executive,San Francisco,Healthcare,Engineering,126166.62
26,Female,High School,15,Analyst,New York,Tech,Sales,94071.75
41,Male,Master,28,Sales Executive,San Francisco,Finance,Engineering,135089.88
29,Male,PhD,14,Data Scientist,Boston,Healthcare,Engineering,94646.44
30,Female,Master,10,Sales Executive,Austin,Retail,Finance,91134.67
56,Male,PhD,33,Engineer,Seattle,Tech,Finance,130622.16
23,Female,Master,29,Engineer,Boston,Retail,Engineering,116651.43
44,Male,Bachelor,34,Analyst,New York,Healthcare,Engineering,119288.51
42,Female,Master,8,Data Scientist,Seattle,Healthcare,Marketing,88712.22
34,Female,Master,17,Analyst,San Francisco,Retail,Sales,108618.58
47,Male,PhD,18,Analyst,Boston,Tech,Marketing,120992.88
53,Male,PhD,3,Data Scientist,Seattle,Retail,Finance,100868.25
42,Male,Bachelor,5,Manager,Boston,Retail,Marketing,79060.14
49,Male,PhD,32,Manager,San Francisco,Retail,Marketing,132831.64
39,Female,Master,31,Sales Executive,Boston,Tech,Engineering,129829.81
39,Male,PhD,15,Manager,New York,Education,Engineering,107655.56
26,Female,PhD,10,Engineer,Seattle,Tech,Sales,99451.55
39,Female,PhD,21,Analyst,Seattle,Retail,Human Resources,96029.66
33,Female,Bachelor,22,Sales Executive,Seattle,Finance,Human Resources,97436.44
46,Female,Bachelor,25,Analyst,Boston,Finance,Marketing,122830.64
42,Male,High School,30,Data Scientist,San Francisco,Healthcare,Sales,118258.63
41,Male,Bachelor,28,Manager,Boston,Education,Sales,112280.32
56,Female,Bachelor,4,Data Scientist,Boston,Healthcare,Finance,91861.61
22,Female,Bachelor,24,Sales Executive,Seattle,Healthcare,Engineering,86718.81
50,Male,Master,33,Engineer,San Francisco,Finance,Finance,143463.37
47,Male,High School,11,Manager,Austin,Tech,Human Resources,82515.53
27,Female,Master,21,Data Scientist,San Francisco,Healthcare,Sales,113125.93
40,Female,Bachelor,8,Manager,Boston,Healthcare,Human Resources,86171.57
51,Female,Bachelor,19,Analyst,New York,Education,Engineering,112762.19
43,Male,High School,28,Engineer,San Francisco,Finance,Engineering,123149.51
33,Male,High School,28,Manager,Seattle,Tech,Engineering,99990.02
37,Male,PhD,26,Engineer,New York,Education,Human Resources,121208.65
24,Female,Bachelor,16,Analyst,Austin,Tech,Sales,92644.48
34,Male,Bachelor,4,Analyst,Austin,Tech,Finance,81912.34
40,Female,Master,12,Data Scientist,New York,Healthcare,Sales,113912.03
33,Male,PhD,14,Sales Executive,Austin,Education,Sales,104205.42
23,Female,Bachelor,14,Data Scientist,New York,Healthcare,Marketing,89991.16
46,Male,Master,17,Engineer,Boston,Retail,Sales,97413.34
46,Female,High School,1,Data Scientist,New York,Tech,Finance,82888.18
38,Female,Master,22,Manager,Boston,Education,Marketing,115012.6
52,Female,Bachelor,12,Data Scientist,Seattle,Finance,Sales,98909.61
34,Male,Master,3,Sales Executive,Seattle,Healthcare,Marketing,83057.35
23,Male,Master,24,Sales Executive,Austin,Retail,Sales,93555.51
21,Female,PhD,10,Engineer,New York,Retail,Engineering,102354.64
46,Female,PhD,11,Analyst,Boston,Retail,Engineering,95447.69
44,Female,High School,12,Sales Executive,Seattle,Healthcare,Sales,94435.2
55,Female,PhD,8,Engineer,Seattle,Finance,Marketing,112570.48
34,Female,Master,5,Sales Executive,Seattle,Education,Finance,83361.42
23,Female,PhD,9,Sales Executive,Austin,Tech,Engineering,90367.15
33,Female,Bachelor,22,Analyst,Seattle,Finance,Marketing,101980.69
34,Female,Master,14,Manager,San Francisco,Healthcare,Finance,106922.17
41,Female,Master,22,Engineer,Austin,Education,Marketing,98879.53
46,Male,Master,33,Sales Executive,New York,Tech,Sales,124443.04
23,Female,Bachelor,15,Sales Executive,San Francisco,Education,Engineering,90613.97
24,Female,Master,31,Data Scientist,Austin,Tech,Engineering,113913.67
56,Female,PhD,4,Manager,Austin,Tech,Engineering,100248.93
21,Female,Bachelor,16,Analyst,Boston,Retail,Sales,87855.76
53,Male,Master,21,Engineer,San Francisco,Healthcare,Finance,124612.05
27,Female,PhD,17,Sales Executive,San Francisco,Finance,Finance,119526.42
31,Female,PhD,27,Engineer,San Francisco,Retail,Engineering,120120.23
47,Female,High School,12,Analyst,Seattle,Retail,Finance,89152.53
34,Female,PhD,0,Manager,Seattle,Education,Engineering,80569.32
42,Female,PhD,18,Data Scientist,New York,Tech,Finance,118229.08
36,Male,High School,33,Manager,New York,Tech,Engineering,120520.97
32,Female,High School,3,Data Scientist,New York,Education,Finance,84419.07
30,Female,Bachelor,2,Engineer,Seattle,Healthcare,Marketing,84426.27
44,Female,PhD,9,Manager,Boston,Tech,Engineering,101187.9
38,Male,Bachelor,27,Manager,New York,Retail,Engineering,105801.57
42,Male,Bachelor,33,Manager,Austin,Retail,Human Resources,106006.78
29,Male,Master,18,Analyst,Seattle,Tech,Engineering,92924.33
37,Male,Bachelor,2,Engineer,Boston,Tech,Finance,89862.15
58,Female,Bachelor,22,Data Scientist,Austin,Healthcare,Marketing,110442.34
33,Female,Bachelor,16,Manager,Austin,Tech,Marketing,91726.41
57,Male,Bachelor,6,Engineer,Seattle,Healthcare,Finance,99648.51
26,Male,High School,25,Analyst,San Francisco,Retail,Sales,97223.75
41,Female,PhD,17,Analyst,Boston,Healthcare,Engineering,116143.48
56,Male,Master,5,Engineer,Seattle,Tech,Marketing,108709.75
27,Female,High School,30,Data Scientist,San Francisco,Finance,Finance,120039.03
56,Male,Master,28,Engineer,Seattle,Tech,Marketing,122964.3
45,Male,Master,8,Engineer,Seattle,Finance,Marketing,103341.77
31,Male,High School,34,Sales Executive,Austin,Retail,Finance,90554.39
34,Male,Bachelor,16,Analyst,Seattle,Education,Human Resources,89017.66
49,Male,High School,11,Data Scientist,San Francisco,Retail,Marketing,108790.19
30,Male,Master,23,Sales Executive,Austin,Retail,Marketing,106624.41
25,Female,Master,9,Engineer,San Francisco,Retail,Sales,94956.92
28,Female,Bachelor,29,Analyst,San Francisco,Healthcare,Human Resources,113276.62
25,Female,High School,28,Sales Executive,Austin,Retail,Sales,93644.24
44,Female,PhD,9,Sales Executive,San Francisco,Education,Finance,110821.05
46,Male,Master,27,Data Scientist,New York,Tech,Engineering,129732.04
26,Female,High School,17,Engineer,Seattle,Finance,Finance,88284.85
36,Male,Bachelor,16,Data Scientist,Austin,Retail,Human Resources,88528.39
56,Male,Bachelor,10,Sales Executive,Austin,Finance,Finance,101194.05
32,Male,PhD,0,Sales Executive,New York,Retail,Human Resources,88971.93
31,Female,Master,16,Data Scientist,New York,Healthcare,Sales,101646.1
23,Male,PhD,8,Sales Executive,New York,Finance,Marketing,103801.92
57,Male,PhD,27,Manager,New York,Retail,Finance,130014.36
26,Male,PhD,32,Analyst,Boston,Retail,Finance,116478.9
39,Male,PhD,2,Engineer,Austin,Education,Marketing,85697.1
38,Female,Bachelor,7,Analyst,San Francisco,Education,Finance,103250.78
36,Male,Master,5,Engineer,Austin,Education,Finance,76565.87
43,Female,PhD,5,Sales Executive,Austin,Healthcare,Engineering,87018.99
57,Male,Master,28,Data Scientist,Austin,Finance,Engineering,123532.17
29,Female,Bachelor,11,Data Scientist,New York,Healthcare,Marketing,93553.43
23,Female,Bachelor,8,Sales Executive,New York,Tech,Sales,97618.85
28,Female,High School,18,Engineer,Boston,Retail,Finance,84070.81
58,Female,High School,16,Sales Executive,Austin,Retail,Finance,88269.28
24,Female,Master,31,Engineer,Seattle,Retail,Sales,99789.52
32,Female,High School,34,Sales Executive,Boston,Education,Finance,105404.83
51,Female,PhD,13,Sales Executive,New York,Retail,Sales,106116.89
45,Male,Master,15,Sales Executive,Austin,Education,Marketing,107149.63
